CustomerID,PhoneService,MultipleLines
3831-YCPUO,Yes,No
7445-WMRBW,Yes,Yes
3308-DGHKL,Yes,No
9924-JPRMC,Yes,Yes
0080-EMYVY,Yes,No
6218-KNUBD,Yes,No
7337-CINUD,Yes,No
7609-NRNCA,Yes,No
0623-EJQEG,Yes,Yes
7153-CHRBV,Yes,No
0871-URUWO,Yes,Yes
9190-MFJLN,Yes,No
6198-PNNSZ,Yes,Yes
3317-VLGQT,Yes,No
4132-POCZS,No,No phone service
5614-DNZCE,Yes,No
1095-JUDTC,Yes,Yes
3896-RCYYE,No,No phone service
9638-JIQYA,No,No phone service
3258-SANFR,Yes,No
3726-TBHQT,Yes,Yes
3190-ITQXP,Yes,No
0870-VEMYL,Yes,No
4833-QTJNO,Yes,Yes
3039-MJSLN,Yes,No
0178-CIIKR,Yes,No
5385-SUIRI,Yes,Yes
3982-XWFZQ,Yes,Yes
5774-QPLTF,Yes,No
2322-VCZHZ,Yes,No
5010-IPEAQ,No,No phone service
4009-ALQFH,Yes,No
6383-ZTSIW,Yes,No
8990-YOZLV,Yes,Yes
3069-SSVSN,No,No phone service
5222-IMUKT,Yes,No
3627-FCRDW,Yes,No
7562-GSUHK,Yes,No
6685-XSHHU,Yes,No
8901-UPRHR,Yes,Yes
4903-UYAVB,Yes,No
0118-JPNOY,Yes,No
6776-TLWOI,Yes,No
3845-FXCYS,Yes,No
5857-XRECV,Yes,No
0725-CXOTM,Yes,Yes
4343-EJVQB,Yes,No
9000-PLFUZ,No,No phone service
3427-GGZZI,Yes,Yes
7779-ORAEL,Yes,Yes
0644-OQMDK,Yes,No
4077-CROMM,Yes,Yes
3154-CFSZG,Yes,No
2868-MZAGQ,Yes,No
4847-QNOKA,Yes,No
2220-IAHLS,Yes,No
1658-XUHBX,Yes,Yes
6379-RXJRQ,Yes,No
2378-HTWFW,Yes,Yes
8650-RHRKE,No,No phone service
4377-VDHYI,Yes,No
0475-RIJEP,Yes,Yes
1260-TTRXI,Yes,No
3719-TDVQB,Yes,No
6328-ZPBGN,Yes,Yes
0201-MIBOL,Yes,Yes
4937-QPZPO,Yes,Yes
2925-VDZHY,Yes,Yes
6981-TDRFT,No,No phone service
3413-CSSTH,Yes,Yes
8033-VCZGH,Yes,Yes
4789-KWMXN,Yes,Yes
0224-NIJLP,Yes,No
7542-CYDDM,Yes,No
4718-WXBGI,Yes,Yes
2867-UIMSS,Yes,No
8495-PRWFH,Yes,Yes
0439-IFYUN,Yes,No
5716-LIBJC,Yes,Yes
2868-LLSKM,Yes,Yes
8111-RKSPX,Yes,Yes
2988-QRAJY,Yes,Yes
1585-MQSSU,Yes,No
0071-NDAFP,Yes,Yes
2856-NNASM,Yes,No
7328-ZJAJO,Yes,No
6458-CYIDZ,Yes,No
8559-CIZFV,Yes,Yes
1090-PYKCI,Yes,Yes
3058-WQDRE,No,No phone service
7547-EKNFS,Yes,Yes
2279-AXJJK,Yes,Yes
6769-DYBQN,Yes,No
0909-SELIE,Yes,Yes
3417-TSCIC,No,No phone service
1042-HFUCW,Yes,No
4439-JMPMT,Yes,No
6537-OTKMY,No,No phone service
8999-EXMNO,Yes,No
6725-TPKJO,Yes,No
2446-BEGGB,Yes,Yes
7162-WPHPM,Yes,Yes
1599-MMYRQ,Yes,No
8821-KVZKQ,No,No phone service
1496-GGSUK,No,No phone service
6434-TTGJP,No,No phone service
0042-JVWOJ,Yes,No
0130-SXOUN,Yes,Yes
2575-GFSOE,Yes,No
2330-PQGDQ,Yes,Yes
1452-UZOSF,Yes,Yes
2097-YVPKN,Yes,Yes
2842-JTCCU,Yes,No
8597-CTXVJ,Yes,Yes
6631-HMANX,Yes,Yes
9962-BFPDU,Yes,No
3296-SILRA,Yes,No
9681-OXGVC,Yes,Yes
6394-HHHZM,Yes,No
5995-LFTLE,Yes,Yes
5180-UCIIQ,No,No phone service
1932-UEDCX,Yes,Yes
7153-OANIO,Yes,No
5188-HGMLP,Yes,Yes
0665-XHDJU,Yes,Yes
6521-YYTYI,Yes,Yes
8878-HMWBV,Yes,No
8265-HKSOW,Yes,Yes
3544-FBCAS,Yes,Yes
5331-RGMTT,Yes,Yes
4759-PXTAN,Yes,Yes
7054-DMVAS,Yes,No
3428-MMGUB,Yes,Yes
6549-BTYPG,No,No phone service
7823-JSOAG,Yes,Yes
3705-RHRFR,Yes,Yes
9374-YOLBJ,Yes,No
9074-KGVOX,No,No phone service
6128-DAFVY,No,No phone service
9933-QRGTX,Yes,No
4476-OSWTN,Yes,Yes
3751-KTZEL,No,No phone service
1977-STDKI,Yes,No
5066-GFJMM,Yes,No
2661-GKBTK,Yes,No
0458-HEUZG,No,No phone service
7268-WNTCP,Yes,No
0824-VWDPO,Yes,Yes
8409-WQJUX,No,No phone service
2578-JQPHZ,Yes,No
3278-FSIXX,Yes,No
5813-UECBU,Yes,Yes
0328-GRPMV,Yes,No
9746-UGFAC,Yes,No
2946-KIQSP,No,No phone service
0625-AFOHS,Yes,No
6726-WEXXK,Yes,Yes
4636-OLWOE,Yes,No
4342-HENTK,Yes,No
4685-ERGHK,Yes,Yes
0885-HMGPY,Yes,Yes
5003-OKNNK,Yes,No
4195-SMMNX,Yes,No
7208-PSIHR,Yes,Yes
4012-ZTHBR,Yes,No
0489-WMEMG,Yes,No
7435-ZNUYY,Yes,No
1354-YZFNB,Yes,No
6956-SMUCM,Yes,No
2985-FMWYF,Yes,Yes
2812-ENYMO,No,No phone service
2717-HVIZY,Yes,No
3223-WZWJM,Yes,Yes
3422-GALYP,Yes,Yes
9053-JZFKV,Yes,Yes
2530-ENDWQ,Yes,Yes
2890-WFBHU,Yes,Yes
0327-WFZSY,Yes,Yes
7977-HXJKU,Yes,No
6615-ZGEDR,Yes,No
7033-CLAMM,Yes,No
4023-RTIQM,No,No phone service
0864-FVJNJ,Yes,Yes
7356-IWLFW,Yes,Yes
9541-PWTWO,Yes,Yes
3967-VQOGC,Yes,Yes
7872-RDDLZ,Yes,Yes
9250-WYPLL,Yes,Yes
6308-CQRBU,Yes,Yes
2754-XBHTB,Yes,No
1597-LHYNC,Yes,Yes
0186-CAERR,Yes,Yes
3043-SUDUA,Yes,No
5442-BHQNG,Yes,No
2169-RRLFW,Yes,Yes
5872-OEQNH,No,No phone service
3162-KKZXO,Yes,Yes
7055-VKGDA,Yes,No
0754-UKWQP,Yes,No
8873-GLDMH,Yes,Yes
5696-JVVQY,Yes,No
8946-BFWSG,Yes,Yes
7493-TPUWZ,Yes,Yes
0547-HURJB,Yes,No
8904-OPDCK,No,No phone service
8845-LWKGE,Yes,No
1577-HKTFG,Yes,No
8752-STIVR,Yes,No
0691-NIKRI,Yes,Yes
5022-JNQEQ,Yes,No
4558-FANTW,Yes,No
3249-VHRIP,No,No phone service
3736-BLEPA,Yes,No
4701-LKOZD,Yes,Yes
6603-QWSPR,Yes,No
9921-QFQUL,Yes,Yes
1929-ZCBHE,No,No phone service
4378-MYPGO,Yes,No
8651-ENBZX,Yes,Yes
4129-LYCOI,Yes,Yes
7798-JVXYM,Yes,No
8647-SDTWQ,Yes,Yes
2696-ECXKC,Yes,Yes
2081-KJSQF,Yes,No
7623-TRNQN,Yes,No
3323-CPBWR,Yes,Yes
9330-IJWIO,Yes,Yes
3384-CTMSF,Yes,Yes
0902-RFHOF,Yes,No
9286-DOJGF,Yes,Yes
6048-QBXKL,Yes,Yes
9661-MHUMO,Yes,No
7718-RXDGG,Yes,No
1025-FALIX,Yes,No
3451-VAWLI,Yes,No
3407-QGWLG,Yes,No
1842-EZJMK,Yes,Yes
2347-WKKAE,Yes,Yes
8735-DCXNF,Yes,No
3214-IYUUQ,Yes,No
1936-UAFEH,Yes,Yes
3587-PMCOY,Yes,No
8079-XRJRS,Yes,Yes
1027-LKKQQ,Yes,No
7148-XZPHA,Yes,No
8073-IJDCM,Yes,No
5309-TAIKL,Yes,No
6856-RAURS,Yes,Yes
8778-LMWTJ,Yes,No
9717-IOAAF,Yes,Yes
8884-ADFVN,Yes,Yes
2845-KDHVX,Yes,No
0848-SOMKO,No,No phone service
2720-WGKHP,Yes,Yes
6734-FQAJX,Yes,No
2869-ADAWR,Yes,Yes
1535-VTJOQ,Yes,Yes
6368-TZZDT,Yes,No
0943-ZQPXH,Yes,No
1293-BSEUN,Yes,No
9894-EZEWG,Yes,No
1302-TPUBN,Yes,No
7851-FLGGQ,No,No phone service
0637-UBJRP,Yes,No
0940-OUQEC,Yes,Yes
2378-VTKDH,Yes,Yes
0927-CNGRH,Yes,No
8608-OZTLB,Yes,No
2335-GSODA,No,No phone service
1952-DVVSW,Yes,No
0702-PGIBZ,Yes,Yes
6656-GULJQ,Yes,Yes
9853-JFZDU,Yes,No
1963-VAUKV,Yes,No
3777-XROBG,Yes,No
6994-FGRHH,Yes,No
4000-VGMQP,Yes,Yes
3999-WRNGR,No,No phone service
3466-RITXD,Yes,Yes
2680-XKKNJ,Yes,No
3058-HJCUY,Yes,Yes
2974-GGUXS,Yes,Yes
7994-XIRTR,Yes,No
3259-FDWOY,Yes,Yes
2101-RANCD,Yes,Yes
7921-BEPCI,Yes,Yes
0807-ZABDG,Yes,No
8510-TMWYB,Yes,Yes
3258-ZKPAI,Yes,Yes
1428-IEDPR,Yes,Yes
5298-GSTLM,Yes,Yes
4450-YOOHP,No,No phone service
6728-CZFEI,Yes,No
5748-RNCJT,Yes,Yes
3653-NCRDJ,Yes,No
6121-TNHBO,Yes,Yes
5119-NZPTV,Yes,No
6519-ZHPXP,Yes,No
7739-LAXOG,Yes,Yes
3472-QPRCH,Yes,Yes
8224-UAXBZ,No,No phone service
9610-WCESF,No,No phone service
9776-CLUJA,Yes,Yes
2486-WYVVE,Yes,Yes
3865-ZYKAD,Yes,Yes
1422-DGUBX,Yes,Yes
2999-AANRQ,Yes,No
8668-KNZTI,Yes,No
0480-KYJVA,Yes,Yes
6034-ZRYCV,No,No phone service
9746-YKGXB,No,No phone service
3926-YZVVX,Yes,No
6000-UKLWI,Yes,No
2079-FBMZK,Yes,No
6332-FBZRI,Yes,Yes
2096-XOTMO,Yes,No
3266-FTKHB,Yes,No
8221-EQDGL,Yes,No
2346-LOCWC,Yes,No
6608-QQLVK,Yes,No
0298-XACET,No,No phone service
7560-QJAVJ,Yes,No
2995-YWTCD,Yes,Yes
3551-HUAZH,Yes,Yes
9137-UIYPG,Yes,No
2809-ZMYOQ,Yes,Yes
5084-OOVCJ,Yes,No
0254-WWRKD,Yes,No
7727-SHVZV,Yes,No
6302-JGYRJ,Yes,Yes
5339-PXDVH,Yes,Yes
2205-LPVGL,Yes,Yes
8782-NUUOL,Yes,No
3685-YLCMQ,Yes,Yes
7601-WFVZV,Yes,No
4609-KNNWG,Yes,No
4868-AADLV,Yes,Yes
9529-OFXHY,Yes,Yes
8634-MPHTR,Yes,Yes
2669-QVCRG,Yes,Yes
2478-EEWWM,No,No phone service
9174-IHETN,Yes,No
2233-TXSIU,No,No phone service
9644-UMGQA,Yes,No
3256-EZDBI,No,No phone service
8761-NSOBC,Yes,No
0419-YAAPX,Yes,No
8413-VONUO,Yes,No
0872-CASZJ,Yes,Yes
4726-DLWQN,Yes,Yes
8164-OCKUJ,Yes,No
3094-JOJAI,Yes,Yes
9494-MRNYX,Yes,Yes
2599-CZABP,Yes,No
7945-PRBVF,Yes,No
4544-RXFMG,Yes,No
0859-YGKFW,Yes,No
1150-FTQGN,Yes,Yes
9223-UCPVT,Yes,No
7196-LIWRH,Yes,No
5448-VWNAM,Yes,Yes
1177-XZBJL,Yes,Yes
3518-FSTWG,Yes,Yes
9330-VOFSZ,Yes,Yes
4351-QLCSU,Yes,No
0939-EREMR,Yes,No
9389-ACWBI,Yes,No
5419-JPRRN,Yes,Yes
3644-QXEHN,Yes,No
2911-IJORQ,Yes,Yes
5921-NGYRH,Yes,No
2100-BDNSN,Yes,Yes
5998-DZLYR,Yes,Yes
0488-GSLFR,Yes,No
9318-NKNFC,Yes,No
3985-HOYPM,Yes,No
9728-FTTVZ,Yes,No
9548-LERKT,Yes,No
6576-FBXOJ,No,No phone service
4310-KEDTB,No,No phone service
7254-IQWOZ,Yes,No
2474-BRUCM,Yes,Yes
4062-HBMOS,Yes,Yes
0742-NXBGR,Yes,No
2676-ISHSF,Yes,No
9236-NDUCW,No,No phone service
4753-PADAS,Yes,Yes
6103-QCKFX,Yes,No
7781-EWARA,No,No phone service
6110-OHIHY,Yes,No
7018-FPXHH,Yes,No
5889-LFOLL,Yes,Yes
5708-EVONK,Yes,Yes
8708-XPXHZ,Yes,Yes
0616-ATFGB,No,No phone service
0572-ZJKLT,Yes,Yes
5135-RDDQL,Yes,No
1353-LJWEM,Yes,No
1794-SWWKL,Yes,Yes
6166-YIPFO,No,No phone service
7016-BPGEU,No,No phone service
6876-ADESB,Yes,No
9332-GYWLO,Yes,No
1963-SVUCV,Yes,No
4184-VODJZ,Yes,Yes
0220-EBGCE,Yes,No
1092-WPIVQ,Yes,Yes
7233-IOQNP,No,No phone service
2834-JKOOW,No,No phone service
2754-VDLTR,Yes,Yes
2400-FEQME,Yes,No
3190-XFANI,Yes,Yes
7551-DACSP,Yes,No
4957-SREEC,Yes,No
7235-NXZCP,Yes,Yes
0230-UBYPQ,No,No phone service
4923-ADWXJ,Yes,No
1763-KUAAW,Yes,No
1104-TNLZA,Yes,Yes
5195-KPUNQ,Yes,No
0520-FDVVT,Yes,No
3439-GVUSX,No,No phone service
1444-VVSGW,Yes,Yes
5712-PTIWW,Yes,No
5949-HGVJL,Yes,No
5203-XEHAX,Yes,No
1635-HDGFT,Yes,No
3315-TOTBP,Yes,Yes
8050-XGRVL,Yes,No
6661-HBGWL,Yes,Yes
1518-VOWAV,Yes,No
9828-QHFBK,Yes,No
3908-MKIMJ,No,No phone service
5012-YSPJJ,Yes,No
5909-ECHUI,Yes,No
1309-BXVOQ,Yes,Yes
6728-VOIFY,Yes,No
9317-WZPGV,Yes,No
4891-NLUBA,No,No phone service
2856-HYAPG,Yes,No
8969-PRHFK,Yes,No
0661-KQHNK,Yes,No
8709-KRDVL,Yes,Yes
4488-PSYCG,Yes,No
1427-VERSM,Yes,No
9801-NOSHQ,Yes,No
6339-YPSAH,Yes,No
3621-CEOVK,Yes,Yes
6906-ANDWJ,Yes,Yes
2159-TURXX,Yes,No
1548-FEHVL,Yes,Yes
3795-CAWEX,Yes,Yes
6215-NQCPY,Yes,Yes
5647-URDKA,Yes,No
2229-DPMBI,Yes,No
9626-WEQRM,No,No phone service
2188-SXWVT,Yes,No
6258-PVZWJ,Yes,Yes
1094-BKOSX,No,No phone service
6969-MVBAI,Yes,Yes
2978-XXSOG,Yes,Yes
2342-CKIAO,Yes,No
6953-PBDIN,Yes,Yes
3898-BSJYF,Yes,Yes
3938-YFPXD,Yes,Yes
7696-AMHOD,Yes,No
2453-SAFNS,Yes,Yes
9558-IHEZX,Yes,Yes
9617-UDPEU,Yes,No
6340-DACFT,Yes,No
4955-VCWBI,Yes,No
6813-GZQCG,Yes,Yes
7426-GSWPO,Yes,Yes
3389-KTRXV,Yes,Yes
3118-UHVVQ,Yes,Yes
1031-IIDEO,Yes,No
5832-XKAES,Yes,No
3205-MXZRA,Yes,No
4701-AHWMW,No,No phone service
8317-BVKSO,Yes,No
5702-KVQRD,Yes,No
0083-PIVIK,Yes,Yes
9210-IAHGH,Yes,No
6169-PGNCD,Yes,No
0023-XUOPT,Yes,Yes
4592-IWTJI,No,No phone service
4909-JOUPP,Yes,Yes
4657-FWVFY,Yes,Yes
2257-BOVXD,Yes,Yes
7729-JTEEC,Yes,No
7632-MNYOY,Yes,Yes
6518-LGAOV,Yes,Yes
7242-QZLXF,No,No phone service
4576-CSAJH,Yes,No
1000-AJSLD,Yes,No
9696-RMYBA,Yes,No
8690-UPCZI,Yes,Yes
1062-LHZOD,Yes,No
9770-LXDBK,Yes,No
4086-WITJG,Yes,No
8344-WFMFH,Yes,No
9600-NAXZN,Yes,Yes
8822-KNBHV,Yes,Yes
8404-FYDIB,Yes,Yes
2791-SFVEW,Yes,No
6457-USBER,Yes,No
6762-NSODU,Yes,No
4662-EKDPQ,Yes,Yes
9248-OJYKK,Yes,Yes
9888-ZCUMM,No,No phone service
3398-FSHON,Yes,Yes
3319-DWOEP,Yes,No
1074-WVEVG,Yes,No
9979-RGMZT,Yes,No
6437-UDQJM,Yes,Yes
1226-IENZN,Yes,No
2108-GLPQB,Yes,Yes
9259-PACGQ,Yes,Yes
4415-IJZTP,Yes,Yes
1465-VINDH,Yes,Yes
5474-LAMUQ,Yes,No
3468-DRVQJ,Yes,Yes
1122-YJBCS,Yes,No
4990-ALDGW,Yes,No
4816-OKWNX,Yes,No
3315-IKYZQ,No,No phone service
2810-FTLEM,Yes,No
4747-LCAQL,Yes,No
3411-WLRSQ,Yes,No
0898-XCGTF,Yes,Yes
8006-PYCSW,Yes,No
8249-THVEC,Yes,No
8722-PRFDV,Yes,No
2164-SOQXL,Yes,No
4020-KIUDI,Yes,No
5850-BDWCY,Yes,No
2038-YSEZE,Yes,Yes
0827-ITJPH,Yes,No
8799-OXZMD,No,No phone service
1925-TIBLE,Yes,Yes
1705-GUHPV,Yes,Yes
4779-ZGICK,Yes,Yes
0048-PIHNL,Yes,No
0818-OCPZO,Yes,Yes
3967-KXAPS,Yes,Yes
1447-GIQMR,Yes,No
3704-IEAXF,No,No phone service
6810-VCAEX,No,No phone service
0674-EYYZV,Yes,No
4480-MBMLB,Yes,Yes
1395-OFUWC,No,No phone service
0822-QGCXA,Yes,Yes
0872-NXJYS,Yes,No
2832-KJCRD,Yes,Yes
3588-WSTTJ,Yes,Yes
4075-WKNIU,Yes,Yes
5090-EMGTC,Yes,No
2346-CZYIL,Yes,No
3798-EPWRR,Yes,No
6258-NGCNG,Yes,Yes
4186-ZBUEW,Yes,Yes
5274-XHAKY,Yes,Yes
1442-BQPVU,No,No phone service
3978-YNKDD,Yes,No
4940-KHCWD,No,No phone service
9412-ARGBX,Yes,No
1389-CXMLU,Yes,Yes
9589-ABEPT,Yes,Yes
9388-ZEYVT,No,No phone service
0305-SQECB,No,No phone service
7605-SNLQG,Yes,No
4670-TABXH,Yes,Yes
5561-NWEVX,Yes,Yes
0064-SUDOG,Yes,No
8561-NMTBD,Yes,Yes
5161-XEUVX,Yes,Yes
8292-FRFZQ,No,No phone service
8591-NXRCV,Yes,Yes
7895-VONWT,No,No phone service
4526-RMTLL,Yes,Yes
6253-GNHWH,Yes,Yes
4566-NECEV,Yes,Yes
8080-POTJR,Yes,Yes
6906-MPARY,Yes,No
3662-FXJFO,Yes,No
8107-RZLNV,Yes,Yes
0516-OOHAR,Yes,No
2027-CWDNU,Yes,No
2737-WFVYW,No,No phone service
9912-OMZDS,Yes,Yes
3733-ZEECP,Yes,No
7878-RTCZG,Yes,No
2452-MRMZF,Yes,Yes
2272-QAGFO,Yes,Yes
7103-IPXPJ,Yes,Yes
4342-HFXWS,Yes,No
3545-CNWRG,Yes,Yes
1785-BPHTP,Yes,No
4989-LIXVT,Yes,Yes
7315-WYOAW,Yes,Yes
1173-XZPYF,Yes,Yes
9850-OWRHQ,Yes,Yes
3768-NLUBH,Yes,Yes
8676-TRMJS,Yes,Yes
2509-TFPJU,Yes,Yes
9530-GRMJG,Yes,Yes
6898-RBTLU,Yes,Yes
5481-NTDOH,Yes,Yes
2068-WWXQZ,Yes,No
7359-SSBJK,Yes,No
2061-VVFST,Yes,No
0685-MLYYM,Yes,No
0749-IRGQE,No,No phone service
2380-DAMQP,Yes,Yes
2256-YLYLP,Yes,No
1272-ILHFG,Yes,No
0164-XAIRP,Yes,No
5666-CYCYZ,Yes,Yes
4011-ARPHK,Yes,No
8182-PNAGI,Yes,No
6365-HITVU,Yes,No
7558-IMLMT,Yes,No
9488-FYQAU,Yes,Yes
3590-TCXTB,Yes,No
6994-KERXL,Yes,No
7957-RYHQD,Yes,No
2180-DXNEG,Yes,No
1960-UOTYM,Yes,No
2740-JFBOK,Yes,Yes
6500-JVEGC,Yes,Yes
5515-AKOAJ,Yes,Yes
8976-OQHGT,Yes,No
5245-VDBUR,No,No phone service
6230-BSUXY,Yes,No
8469-SNFFH,Yes,Yes
2144-ESWKO,No,No phone service
1241-FPMOF,Yes,No
9928-BZVLZ,No,No phone service
4114-QMKVN,Yes,Yes
2775-SEFEE,Yes,Yes
9003-CPATH,Yes,Yes
1754-GKYPY,Yes,No
5294-CDGWY,No,No phone service
7956-XQWGU,Yes,No
1591-MQJTP,Yes,Yes
5295-PCJOO,Yes,No
2369-FEVNO,Yes,No
9863-JZAIC,Yes,No
7471-MQPOS,Yes,Yes
7660-HDPJV,Yes,No
5115-SQAAU,Yes,Yes
9845-QOMAD,Yes,No
7672-VFMXZ,Yes,No
9739-JLPQJ,Yes,Yes
9916-AYHTC,Yes,No
3855-ONCAR,Yes,No
1488-SYSFC,Yes,No
7931-PXHFC,Yes,No
3990-QYKBE,Yes,Yes
0970-QXPXW,Yes,No
3259-KNMRR,Yes,Yes
6120-RJKLU,Yes,No
9572-WUKSB,No,No phone service
5893-KCLGT,Yes,No
0076-LVEPS,No,No phone service
3640-JQGJG,Yes,No
4919-MOAVT,Yes,No
1596-OQSPS,Yes,No
9867-XOBQA,No,No phone service
9546-KDTRB,Yes,Yes
3090-HAWSU,Yes,Yes
9820-RMCQV,Yes,No
3174-RKMOW,Yes,Yes
1760-CAZHT,Yes,No
7839-QRKXN,Yes,No
8441-SHIPE,Yes,Yes
5204-QZXPU,No,No phone service
4597-ELFTS,Yes,Yes
1320-GVNHT,Yes,Yes
1047-RNXZV,Yes,No
3541-ZNUHK,Yes,Yes
8450-JOVAH,Yes,Yes
8725-JEDFD,Yes,No
7562-UXTPG,Yes,No
8071-SBTRN,Yes,Yes
1113-IUJYX,Yes,No
6668-CNMFP,Yes,Yes
5626-MGTUK,Yes,Yes
5681-LLOEI,Yes,Yes
8212-DJRCH,Yes,No
4323-OHFOW,Yes,Yes
4933-BSAIP,Yes,No
2030-BTZRO,Yes,No
1116-DXXDF,Yes,No
9274-CNFMO,Yes,Yes
7758-XKCBS,No,No phone service
8992-JQYUN,No,No phone service
6563-VNPMN,Yes,No
0617-AQNWT,No,No phone service
2267-WTPYD,Yes,Yes
0270-THENM,Yes,Yes
2446-PLQVO,Yes,No
4707-MAXGU,Yes,Yes
2710-WYVXG,Yes,No
3005-NFMTA,Yes,Yes
6300-BWMJX,Yes,Yes
8784-CGILN,Yes,Yes
5389-FFVKB,Yes,No
7009-LGECI,Yes,No
8444-WRIDW,Yes,Yes
5022-KVDQT,Yes,Yes
7976-CICYS,Yes,No
1036-GUDCL,Yes,No
2005-DWQZJ,Yes,No
8148-WOCMK,Yes,No
7815-PDTHL,Yes,No
9451-LPGOO,Yes,Yes
9173-IVZVP,Yes,No
9129-UXERG,Yes,Yes
3635-JBPSG,No,No phone service
7964-ZRKKG,Yes,Yes
5868-YWPDW,Yes,No
6229-LSCKB,Yes,No
2025-JKFWI,Yes,Yes
4078-SAYYN,Yes,Yes
1724-IQWNM,Yes,No
8217-QYOHV,Yes,No
5546-QUERU,Yes,No
9940-HPQPG,Yes,Yes
6897-UUBNU,Yes,No
6127-IYJOZ,Yes,No
6618-RYATB,Yes,Yes
8930-XOTDP,Yes,No
5916-QEWPT,Yes,No
5060-TQUQN,Yes,Yes
0531-XBKMM,Yes,Yes
8465-SBRXP,Yes,Yes
2408-PSJVE,Yes,No
9079-YEXQJ,Yes,Yes
9700-ZCLOT,Yes,No
8738-JOKAR,Yes,No
4534-WGCIR,Yes,Yes
1930-WNXSB,Yes,No
2685-SREOM,Yes,Yes
3508-CFVZL,Yes,Yes
0402-CQAJN,Yes,Yes
6692-UDPJC,Yes,Yes
1273-MTETI,Yes,Yes
0657-DOGUM,Yes,Yes
5480-HPRRX,No,No phone service
8792-AOROI,Yes,No
0295-PPHDO,Yes,Yes
5146-YYFRZ,Yes,No
1195-OIYEJ,Yes,No
5906-CVLHP,Yes,No
3452-SRFEG,Yes,Yes
4070-OKWVH,Yes,Yes
5297-MDOIR,Yes,No
6369-MCAKO,Yes,Yes
4926-UMJZD,Yes,No
6848-HJTXY,Yes,No
6341-AEVKX,Yes,No
4501-EQDRN,Yes,No
2990-HWIML,Yes,No
0682-USIXD,Yes,No
6976-BWGLQ,Yes,Yes
7078-NVFAM,No,No phone service
8065-QBYTO,Yes,Yes
2133-TSRRM,Yes,No
7384-GHBPI,No,No phone service
7603-USHJS,Yes,Yes
7234-FECYN,Yes,Yes
2511-ALLCS,Yes,Yes
3191-CSNMG,Yes,No
7952-OBOYL,Yes,No
7470-DYNOE,Yes,No
7853-OETYL,No,No phone service
1545-ACTAS,Yes,No
5876-HZVZM,Yes,No
1400-MMYXY,Yes,Yes
5126-RCXYW,No,No phone service
3085-QUOZK,Yes,No
2363-BJLSL,Yes,No
1956-YIFGE,Yes,No
3926-CUQZX,Yes,No
7921-LMDFQ,Yes,No
2925-MXLSX,Yes,Yes
5820-PTRYM,Yes,Yes
9609-BENEA,Yes,Yes
6211-WHMYA,No,No phone service
4459-BBGHE,No,No phone service
9945-PSVIP,Yes,No
1041-RXHRA,Yes,No
1750-CSKKM,Yes,No
9108-EJFJP,Yes,No
0530-IJVDB,Yes,Yes
0508-SQWPL,Yes,No
2215-ZAFGX,Yes,Yes
8213-TAZPM,Yes,Yes
7142-HVGBG,Yes,Yes
1304-SEGFY,Yes,Yes
7242-EDTYC,Yes,No
2904-GGUAZ,Yes,Yes
8267-ZNYVZ,Yes,No
5136-GFPMB,Yes,Yes
2595-KIWPV,Yes,No
5243-SAOTC,Yes,Yes
9398-MMQTO,Yes,No
7619-PLRLP,Yes,Yes
6457-GIRWB,Yes,No
6508-NJYRO,Yes,No
1450-SKCVI,Yes,No
4710-NKCAW,Yes,Yes
5306-BVTKJ,Yes,No
0357-NVCRI,Yes,No
5570-PTWEH,Yes,Yes
2371-KFUOG,Yes,No
0463-ZSDNT,Yes,No
6502-MJQAE,Yes,No
6257-DTAYD,Yes,Yes
4616-ULAOA,Yes,Yes
7693-LCKZL,Yes,Yes
7746-AWNQW,No,No phone service
5996-EBTKM,Yes,Yes
2758-RNWXS,Yes,No
2314-TNDJQ,No,No phone service
2405-LBMUW,No,No phone service
3454-JFUBC,Yes,No
0032-PGELS,No,No phone service
9039-ZVJDC,Yes,No
6797-LNAQX,Yes,Yes
9013-AQORL,No,No phone service
2898-MRKPI,Yes,Yes
2750-BJLSB,Yes,No
3648-GZPHF,No,No phone service
2075-RMJIK,Yes,No
9588-YRFHY,Yes,No
6394-MFYNG,Yes,Yes
1564-NTYXF,Yes,Yes
9364-YKUVW,Yes,No
5392-AKEMH,Yes,No
2451-YMUXS,Yes,Yes
3914-FDRHP,Yes,No
3078-ZKNTS,Yes,No
1024-KPRBB,Yes,No
4690-PKDQG,Yes,Yes
8155-IBNHG,Yes,Yes
0886-QGENL,Yes,No
9547-ITEFG,Yes,Yes
1264-FUHCX,No,No phone service
7789-CRUVC,Yes,Yes
6598-KELSS,No,No phone service
8739-WWKDU,Yes,Yes
8685-WHQPW,Yes,Yes
4745-LSPLO,Yes,No
8083-YTZES,Yes,Yes
7240-FQLHE,Yes,Yes
6664-FPDAC,Yes,Yes
9972-VAFJJ,Yes,No
0422-UXFAP,Yes,Yes
1904-WAJAA,Yes,Yes
5130-YPIRV,Yes,No
2843-CQMEG,Yes,No
6439-PKTRR,Yes,Yes
5351-QESIO,No,No phone service
0786-VSSUD,No,No phone service
5568-DMXZS,Yes,No
8468-FZTOE,Yes,No
6633-SYEUS,Yes,No
6447-GORXK,No,No phone service
6967-PEJLL,No,No phone service
3976-BWUCK,Yes,Yes
5981-ZVXOT,Yes,Yes
1684-FLBGS,Yes,Yes
1389-WNUIB,Yes,Yes
