CustomerID,MonthlyCharges,TotalCharges
6646-JPPHA,78.85,1043.8
9572-MTILT,106.75,6252.9
7658-UYUQS,86.55,1857.25
7880-XSOJX,42.4,146.4
9611-CTWIH,89.45,240.45
4589-IUAJB,24.25,1724.15
0329-GTIAJ,97.9,315.3
8746-BFOAJ,20.5,429.55
8457-XIGKN,19.6,356.15
6072-NUQCB,20.25,488.25
6629-CZTTH,55.7,55.7
8838-GPHZP,20.6,1298.7
8750-QWZAJ,19.8,1378.75
5364-EVNIB,79.8,973.45
6918-UMQCG,80.2,384.25
0675-NCDYU,116.4,8543.25
6339-DKLMK,31.65,389.95
1346-PJWTK,94.15,5731.85
5088-QZLRL,20.65,20.65
8023-QHAIO,76.85,4275.75
4397-FRLTA,20.15,84.5
3057-VJJQE,55.25,1924.1
5087-SUURX,39.05,669.85
2302-OUZXB,82.15,5784.3
8133-ANHHJ,103.0,5166.2
2270-CHBFN,95.1,4060.55
0013-EXCHZ,83.9,267.4
5982-FPVQN,95.15,3532.85
9107-UKCKY,79.8,4914.8
4654-ULTTN,74.8,5315.8
5550-VFRLC,69.85,69.85
5546-BYZSM,20.45,775.6
1492-KGETH,78.35,5445.95
4929-BSTRX,53.55,53.55
4163-HFTUK,19.1,1007.8
8215-NGSPE,20.0,833.55
2225-ZRGSG,93.9,6579.05
8859-YSTWS,19.95,1004.5
5271-YNWVR,113.15,7856.0
7601-DHFWZ,24.0,1183.05
2657-ALMWY,84.95,2169.75
6330-JKLPC,80.5,896.9
4667-OHGKG,19.3,19.3
1998-VHJHK,19.15,501.35
1707-HABPF,91.3,4126.35
1660-HSOOQ,49.65,49.65
7253-UVNDW,54.35,2460.15
0487-VVUVK,19.15,477.6
7228-OMTPN,88.45,370.65
5063-IUOKK,19.75,265.75
4508-OEBEY,75.5,2424.45
0027-KWYKW,83.75,1849.95
2308-STERM,19.4,61.05
5982-XMDEX,26.5,1698.55
6284-AHOOQ,90.5,1910.6
6051-PTVNS,19.15,998.1
2344-JMOGN,94.85,890.6
3799-ISUZQ,69.95,529.5
2877-VDUER,40.9,1383.6
9152-AMKAK,80.25,493.4
1794-HBQTJ,48.6,48.6
9432-VOFYX,70.8,1207.0
8049-WJCLQ,60.2,563.5
6586-PSJOX,55.2,864.55
2460-FPSYH,55.8,2109.35
9705-ZJBCG,54.15,701.05
4818-DRBQT,80.15,2265.25
1320-HTRDR,75.5,220.6
6847-KJLTS,100.4,5749.8
9670-BPNXF,62.55,2796.45
3913-FCUUW,70.45,5165.7
3301-VKTGC,85.5,5696.6
1493-AMTIE,20.2,20.2
9555-SAHUZ,54.5,2076.05
0816-TSPHQ,20.75,44.2
9932-WBWIK,20.35,215.25
4619-EVPHY,91.0,1859.5
5286-YHCVC,104.8,7470.1
6424-ELEYH,74.75,229.5
4391-RESHN,104.05,2470.1
9115-YQHGA,51.1,2092.9
4462-CYWMH,89.8,5629.55
8963-MQVYN,20.55,469.85
2458-EOMRE,64.05,733.95
9334-GWGOW,74.85,485.25
6821-BUXUX,96.65,1244.5
5028-HTLJB,20.05,20.05
9801-GDWGV,103.45,3994.45
6542-LWGXJ,25.0,78.25
5567-GZKQY,20.3,1131.5
1222-LRYKO,26.35,184.05
2320-JRSDE,19.9,19.9
2087-QAREY,54.7,1178.75
0601-WZHJF,46.35,667.7
4423-JWZJN,90.25,5629.15
5143-WMWOG,19.95,19.95
6490-FGZAT,20.65,109.3
5393-RXQSZ,79.6,79.6
7452-FOLON,25.45,958.45
2320-TZRRH,19.5,403.15
0231-LXVAP,75.9,75.9
9444-JTXHZ,76.2,76.2
4942-VZZOM,66.15,4392.5
5510-BOIUJ,19.25,19.25
7502-BNYGS,69.1,3168.0
4291-HYEBC,39.1,1096.6
6147-CBCRA,20.05,669.45
6047-SUHPR,59.8,2343.85
4471-KXAUH,84.3,3588.4
9752-ZNQUT,48.6,48.6
7638-QVMVY,79.0,522.95
1576-PFZIW,105.35,7511.9
5666-MBJPT,25.1,1725.0
7312-XSBAT,49.75,49.75
3096-GKWEB,94.75,1691.9
2371-JQHZZ,93.0,2248.05
0674-GCDXG,71.9,4479.2
1121-QSIVB,77.55,3471.1
4396-KLSEH,19.85,63.0
3244-DCJWY,70.25,70.25
2824-MYYBN,95.25,3314.15
0875-CABNR,84.6,865.55
6345-HOVES,25.05,852.7
8318-LCNBW,53.15,1930.9
6469-QJKZW,20.15,91.4
0147-ESWWR,101.25,3949.15
1217-VASWC,100.55,4304.0
7812-FZHPE,24.1,409.9
6370-ZVHDV,25.3,1554.9
5915-DGNVC,71.8,3472.05
6260-XLACS,19.7,117.8
3566-CAAYU,49.85,3210.35
4983-CCWMC,69.6,207.4
9103-CXVOK,19.75,19.75
2896-TBNBE,80.8,3132.75
4797-AXPXK,60.0,60.0
5229-PRWKT,86.55,649.65
6982-UQZLY,20.85,20.85
2522-WLNSF,64.2,2106.3
3841-CONLJ,35.0,35.0
5057-LCOUI,50.75,2011.4
0193-ESZXP,105.5,6205.5
4475-NVTLU,19.2,903.7
4369-HTUIF,85.15,503.6
9386-LDCZR,90.65,3882.3
9585-KKMFD,20.0,879.8
5399-ZIMKF,74.65,383.65
0336-KXKFK,61.2,4390.25
5619-XZZKR,19.95,68.2
3948-FVVRP,54.8,452.8
5327-XOKKY,73.45,5329.0
0983-TATYJ,51.45,1758.9
1813-JYWTO,80.45,5737.6
0156-FVPTA,54.2,1152.7
1984-FCOWB,109.5,7674.55
0654-HMSHN,104.4,2157.95
6719-OXYBR,85.3,1219.85
3312-ZWLGF,79.3,2414.55
6476-YHMGA,76.5,1155.6
5287-QWLKY,105.1,7548.1
0795-XCCTE,25.4,1809.35
0168-XZKBB,86.85,1564.4
3785-NRHYR,19.65,19.65
5196-SGOAK,75.7,75.7
4537-DKTAL,45.55,84.4
7072-MBHEV,78.1,864.85
5602-BVFMK,19.3,228.75
6297-NOOPG,110.5,7752.05
1891-UAWWU,90.8,1951.0
8204-TIFGJ,20.3,470.6
8050-DVOJX,81.35,4060.9
6108-OQZDQ,97.95,384.5
0363-QJVFX,108.15,3432.9
8903-XEBGX,55.3,108.65
8169-SAEJD,56.55,3952.65
9840-DVNDC,80.5,463.05
1089-XZWHH,19.7,494.05
2325-WINES,104.05,3416.85
6064-ZATLR,52.85,1498.65
3096-JRDSO,104.3,2867.75
7824-PANSQ,80.65,4807.35
8042-JVNFH,71.35,71.35
9648-BCHKM,24.65,471.35
2888-ADFAO,21.3,1041.8
8707-HOEDG,110.2,7689.8
3374-LXDEV,89.4,1132.35
4072-IPYLT,51.05,1815.0
7167-PCEYD,19.8,1311.3
4936-YPJNK,19.9,199.45
1580-BMCMR,87.3,1637.3
4817-KEQSP,19.85,1326.35
6408-WHTEF,89.4,6376.55
9251-AWQGT,20.0,935.9
8749-CLJXC,20.05,20.05
7989-VCQOH,83.25,1611.15
5049-GLYVG,20.6,20.6
4199-QHJNM,102.9,6989.7
8882-TLVRW,39.1,2779.5
5883-GTGVD,99.95,1931.75
5135-GRQJV,114.5,8331.95
2384-OVPSA,20.2,735.9
1371-WEPDS,55.8,2283.3
3580-GICBM,24.2,1445.2
4817-QRJSX,81.0,818.05
9730-DRTMJ,72.8,2333.05
4686-UXDML,99.85,1992.55
3349-ANQNH,99.5,5890.0
2398-YPMUR,70.15,916.75
0932-YIXYU,20.25,1029.8
7480-SPLEF,26.0,1796.55
7636-XUHWW,19.9,33.7
1431-CYWMH,19.05,454.05
5937-EORGB,96.5,1392.25
6349-JDHQP,19.85,1049.6
5539-HIVAK,25.7,734.6
5847-MXBEO,20.3,475.1
9985-MWVIX,70.15,70.15
4583-PARNH,91.55,1540.05
1116-FRYVH,39.4,1978.65
1421-HCERK,105.7,3181.8
9633-XQABV,70.25,229.7
0716-BQNDX,93.75,5625.55
1265-XTECC,96.55,6581.9
1183-CANVH,60.0,1347.15
1972-XMUWV,59.8,3808.2
8679-LZBMD,90.65,3974.15
3407-JMJQQ,109.0,7661.8
6252-DFGTK,68.1,2479.25
1539-LNKHM,20.4,266.6
8645-KOMJQ,81.95,5601.4
0289-IVARM,60.55,1982.6
9761-XUJWD,65.6,339.9
4057-FKCZK,82.5,4828.05
4291-TPNFG,82.3,5980.55
6087-YPWHO,68.15,4808.7
3090-QFUVD,20.3,20.3
2237-ZFSMY,95.55,3692.85
1722-LDZJS,20.2,1068.15
1818-ESQMW,89.2,2383.6
4871-JTKJF,69.65,69.65
1415-YFWLT,89.3,89.3
7401-RUBNK,74.8,1438.05
0506-YLVKJ,20.2,917.45
8661-BOYNW,84.4,6096.45
6711-VTNRE,87.55,3078.1
4815-GBTCD,25.15,99.95
2805-AUFQN,19.8,475.2
0980-PVMRC,50.85,2036.55
7233-DRTRF,102.4,6444.05
3500-RMZLT,96.3,1426.75
3873-NFTGI,55.5,767.55
1162-ECVII,109.75,7932.5
7048-GXDAY,106.4,4040.65
8571-ZCMCX,60.0,2768.65
1169-WCVAK,88.8,1672.35
4548-SDBKE,85.2,474.8
8066-POXGX,35.1,446.1
7129-CAKJW,80.05,1345.65
8695-ARGXZ,75.55,2425.4
3570-YUEKJ,49.55,2077.95
4143-OOBWZ,81.3,416.3
1555-HAPSU,23.9,1663.5
1697-NVVGY,66.4,1286.05
7854-EKTJL,19.6,35.85
8464-EETCQ,18.8,1094.35
2419-FSORS,108.4,7719.5
8132-YPVBX,85.95,514.6
9102-IAYHT,85.45,1451.6
6754-LZUKA,80.9,4932.5
3422-LYEPQ,71.0,71.0
8099-MZPUJ,111.8,5443.65
0787-LHDYT,20.6,330.25
2642-DTVCO,85.05,746.5
0374-IOEGQ,44.6,122.7
4361-JEIVL,44.4,44.4
3197-NNYNB,105.1,6631.85
3396-DKDEL,115.15,8250.0
1752-OZXFY,59.8,3561.15
9066-QRSDU,26.3,1763.55
9112-WSNPU,70.55,2419.0
9867-NNXLC,20.05,470.2
5321-NTRKC,79.85,5234.95
1363-TXLSL,70.3,70.3
9507-EXLTT,79.35,79.35
3161-GETRM,90.05,3097.0
0402-OAMEN,24.45,1709.1
6933-VLYFX,59.95,1848.8
6754-WKSHP,25.35,723.3
9846-GKXAS,90.8,809.75
6017-PPLPX,70.45,1470.95
4976-LNFVV,34.3,577.15
5055-MGMGF,105.05,6914.95
4641-FROLU,19.3,602.9
2862-JVEOY,19.15,124.4
2969-QWUBZ,51.4,96.8
9822-BIIGN,71.85,3827.9
2077-MPJQO,75.4,533.05
1534-OULXE,49.7,2961.4
7136-RVDTZ,45.25,3264.45
2971-SGAFL,78.75,995.35
1480-IVEVR,81.6,2815.25
2905-KFQUV,70.4,154.8
4581-SSPWD,75.8,246.3
3370-HXOPH,76.1,257.6
9391-YZEJW,94.0,5757.2
9958-MEKUC,103.95,7517.7
0281-CNTZX,19.95,1234.8
6927-WTFIV,71.3,1389.2
4118-CEVPF,110.8,3836.3
3398-ZOUAA,69.1,1474.75
9114-VEPUF,96.1,6001.45
7876-BEUTG,48.8,720.1
2338-BQEZT,50.55,2832.75
9873-MNDKV,44.65,472.25
0378-NHQXU,88.25,1460.65
8241-JUIQO,19.45,1336.35
2194-IIQOF,89.3,6388.65
4512-ZUIYL,70.0,153.05
9631-RXVJM,19.25,677.9
9584-EXCDZ,70.5,1165.6
7969-AULMZ,97.35,2119.5
5093-FEGLU,19.65,921.55
2621-UDNLU,20.85,72.0
7526-IVLYU,19.65,68.35
2428-HYUNX,19.35,847.25
9214-EKVXR,44.0,44.0
3410-MHHUM,94.4,4295.35
0568-ONFPC,25.9,135.0
0733-VUNUW,55.65,1400.55
4550-EVXNY,69.65,69.65
2122-YWVYA,75.4,1380.4
2968-SSGAA,100.6,1060.2
2296-DKZFP,71.0,4386.2
4844-JJWUY,86.0,86.0
6777-TGHTM,106.95,5785.5
8909-BOLNL,21.2,52.05
6603-YRDCJ,61.05,2018.4
3538-WZPHD,29.6,79.45
3229-USWAR,79.95,2727.3
2138-VFAPZ,19.7,263.65
6131-JLWZM,20.3,275.4
4785-QRJHC,59.9,2816.65
0269-XFESX,24.35,538.5
1709-EJDOX,19.75,948.9
4316-XCSLJ,50.3,846.8
8610-WFCJF,95.6,4783.5
9693-XMUOB,50.25,2997.45
0383-CLDDA,85.35,5897.4
4905-JEFDW,41.6,470.6
2709-UQGNP,51.65,524.5
3549-ZTMNH,24.0,269.65
7881-INRLC,100.85,4740.0
8033-ATFAS,59.85,2341.5
1635-NZATJ,25.45,1789.65
0562-HKHML,23.9,1626.4
8277-RVRSV,24.15,800.3
9943-VSZUV,75.7,5060.85
0117-LFRMW,40.2,1448.8
6172-FECYY,84.5,4254.85
7054-ENNGU,50.85,466.6
1455-HFBXA,91.6,4627.8
9402-CXWPL,98.9,6838.6
1628-BIZYP,85.0,85.0
1965-AKTSX,78.95,1101.85
0082-LDZUE,44.3,44.3
4786-UKSNZ,20.2,20.2
5343-SGUBI,80.2,4297.6
0856-NAOES,60.9,414.1
1976-AZZPJ,34.2,256.6
7248-VZQLC,85.2,3969.35
6156-UZDLF,87.15,2274.1
3099-OONVS,54.3,1296.8
9500-WBGRP,19.1,1268.85
5183-KLYEM,112.75,8192.6
5144-PQCDZ,19.95,59.25
8514-VZHEB,19.5,1147.85
6625-IUTTT,65.55,4361.55
9355-NPPFS,78.8,2006.1
0068-FIGTF,78.2,2078.95
5965-GGPRW,105.25,7609.75
8035-PWSEV,89.25,487.05
2236-HILPA,20.65,1218.45
1840-BIUOG,68.7,1416.2
1356-MKYSK,78.65,483.3
6080-LNESI,24.75,1234.6
1830-IPXVJ,19.75,1311.6
5828-DWPIL,89.1,5618.3
8398-TBIYD,84.7,6185.15
0011-IGKFF,98.0,1237.85
4192-GORJT,94.45,498.1
6496-SLWHQ,105.0,294.45
9912-GVSEQ,93.85,2381.55
2931-FSOHN,59.9,788.35
9418-RUKPH,19.95,756.4
5383-MMTWC,84.0,613.4
9971-ZWPBF,108.9,3625.2
4712-AUQZO,33.6,550.35
9711-FJTBX,85.85,4793.8
2908-ZTPNF,34.85,1267.2
7240-ETPTR,48.75,442.2
2202-CUYXZ,84.85,84.85
5995-OIGLP,56.65,654.85
8421-WZOOW,95.3,5567.45
6261-RCVNS,73.9,3160.55
7951-QKZPL,24.5,740.3
1414-YADCW,84.6,5706.2
8756-RDDLT,44.95,3085.35
2862-PFNIK,24.7,24.7
5816-QVHRX,100.3,3541.4
4430-YHXGG,25.45,84.2
6888-SBYAI,50.7,50.7
7395-XWZOY,55.0,1165.55
7169-YWAMK,68.4,4855.35
3640-PHQXK,89.9,2806.9
6877-LGWXO,78.55,1422.65
6859-RKMZJ,55.05,608.15
2729-VNVAP,19.8,641.35
2957-JIRMN,84.45,4959.15
2049-BAFNW,35.9,35.9
3842-QTGDL,80.75,1321.3
7163-OCEQI,78.65,1663.75
9782-LGXMC,61.75,3024.15
5975-BAICR,63.7,2188.5
8019-ENHXU,99.45,4138.05
5167-GBFRE,25.2,102.5
9033-EOXWV,74.05,872.65
4673-KKSLS,87.6,2724.25
4853-OITSN,89.15,413.25
9800-OUIGR,20.0,1374.2
1324-NLTJE,55.0,757.1
2324-EFHVG,104.4,6692.65
7094-MSZAO,20.05,218.5
1522-VVDMG,89.75,608.8
6907-CQGPN,34.3,1004.75
0780-XNZFN,20.65,1125.6
0239-OXEXL,84.25,3847.6
2675-IJRGJ,19.65,978.0
7049-GKVZY,79.85,1387.35
8577-QSOCG,20.2,746.05
3721-CNZHX,19.8,304.6
0212-ISBBF,50.35,1098.85
9185-TQCVP,85.15,1139.2
3585-YNADK,74.6,4368.95
5271-DBYSJ,79.15,827.7
1099-GODLO,20.35,20.35
6828-HMKWP,21.05,262.05
5567-WSELE,94.6,279.55
1472-TNCWL,94.7,3512.5
8063-RJYNF,94.25,1483.25
0687-ZVTHB,72.45,4653.85
2080-GKCWQ,74.95,151.75
9661-ACXBS,105.2,4400.75
2193-SFWQW,111.95,8033.1
5656-JAMLX,19.85,1253.65
3462-BJQQA,89.75,552.65
0442-TDYUO,20.05,1036.0
6733-LRIZX,108.95,4025.5
9503-XJUME,19.65,928.4
4367-NHWMM,24.9,24.9
3727-RJMEO,82.85,460.25
3779-OSWCF,93.2,6506.15
6736-DHUQI,84.8,5598.3
3915-ODIYG,71.75,4374.55
1360-RCYRT,30.35,678.75
2724-FJDYW,54.85,2191.7
4451-RWASJ,19.5,239.75
6646-VRFOL,103.85,5485.5
3460-TJBWI,24.2,609.05
5917-HBSDW,19.35,683.75
5685-IIXLY,83.6,404.2
5671-UUNXD,100.65,5189.75
0956-ACVZC,94.1,5060.9
2325-NBPZG,74.55,233.65
4250-ZBWLV,108.45,7176.55
4482-FTFFX,56.15,291.45
8859-DZTGQ,20.35,689.75
0440-MOGPM,80.55,3263.9
0020-JDNXP,61.25,1993.2
3752-CQSJI,20.45,254.5
5025-GOOKI,18.9,347.65
4698-KVLLG,19.6,967.9
5095-AESKG,91.5,242.95
2887-JPYLU,45.2,1841.9
4770-QAZXN,19.45,232.1
4896-CPRPF,25.45,809.25
1871-MOWRM,80.85,866.45
9714-EDSUC,94.9,360.55
2027-OAQQC,49.05,2076.2
0282-NVSJS,29.3,355.9
9090-SGQXL,105.3,7299.65
6595-YGXIT,88.95,2291.2
7353-YOWFP,20.25,129.15
9835-ZIITK,110.85,7491.75
8008-ESFLK,110.5,5835.5
7537-CBQUZ,109.4,7031.45
1555-DJEQW,114.2,7723.9
5649-TJHOV,36.5,1032.0
0519-XUZJU,70.75,70.75
3363-EWLGO,19.95,109.6
4750-UKWJK,19.6,727.8
6338-AVWCY,40.15,130.75
1689-YQBYY,76.6,893.0
4487-ZYJZK,19.6,763.1
2959-FENLU,85.3,781.4
0708-LGSMF,65.85,902.25
9253-QXKBE,94.45,2653.65
7634-HLQJR,20.05,1016.7
0487-RPVUM,99.4,5943.65
4079-ULGFR,20.0,275.7
2516-XSJKX,78.45,3126.45
0057-QBUQH,25.1,1070.15
9445-SZLCH,97.35,3457.9
6599-SFQVE,55.0,340.4
8331-ZXFOE,71.1,4299.2
4003-FUSHP,61.55,1093.2
0356-ERHVT,45.9,521.9
7325-ENZFI,40.3,1630.4
4884-ZTHVF,87.1,713.6
3920-HIHMQ,49.5,1265.65
3055-OYMSE,73.8,4003.85
0613-WUXUM,19.2,1401.4
7568-PODML,45.3,45.3
4458-KVRBJ,25.0,1510.5
5349-IECLD,94.95,178.1
1397-XKKWR,35.3,264.8
3945-GFWQL,44.55,480.6
8097-OMULG,76.75,4541.9
6013-BHCAW,81.0,4976.15
0401-WDBXM,105.55,7542.25
3387-PLKUI,18.8,251.25
6096-EGVTU,24.9,1595.5
3797-VTIDR,23.45,23.45
5081-NWSUP,64.9,685.55
2580-ATZSQ,61.35,3874.1
8085-MSNLK,113.95,6891.4
9691-HKOVS,90.15,4916.95
9881-VCZEP,54.1,1373.0
9526-BIHHD,29.7,29.7
8757-TFHHJ,49.8,49.8
4523-WXCEF,101.1,6039.9
1468-DEFNC,24.4,1548.65
5119-KEPFY,95.0,3440.25
8364-TRMMK,50.65,151.3
0916-KNFAJ,69.9,4226.7
8319-QBEHW,39.95,1023.75
3063-QFSZL,55.4,55.4
8775-LHDJH,90.6,90.6
9625-QNLUX,103.25,7074.4
3097-NQYSN,86.85,156.35
4024-CSNBY,94.25,6849.75
7110-BDTWG,47.05,3263.6
7493-GVFIO,20.55,1252.85
0690-SRQID,19.65,67.55
9605-WGJVW,70.2,70.2
9114-DPSIA,81.0,5750.0
4700-UBQMV,75.9,1549.75
7711-GQBZC,24.7,1810.55
3565-UNOCC,99.05,2952.85
4627-MIHJH,110.25,7467.55
9795-NREXC,85.0,5484.4
8573-CGOCC,19.75,294.9
7356-AYNJP,23.9,97.5
9249-FXSCK,111.25,5916.45
5493-SDRDQ,55.1,113.35
6286-SUUWT,19.95,19.95
4819-HJPIW,25.15,476.8
8654-DHAOW,54.15,101.65
5438-QMDDL,59.8,1130.85
9812-GHVRI,83.85,3532.25
5553-AOINX,104.9,6891.45
1228-ZLNBX,75.3,1570.7
4226-KKDON,66.65,520.95
3831-YCPUO,109.5,7854.9
7445-WMRBW,73.85,3581.4
3308-DGHKL,19.3,1447.9
9924-JPRMC,118.2,8547.15
0080-EMYVY,51.45,727.85
6218-KNUBD,59.45,357.6
7337-CINUD,19.5,159.35
7609-NRNCA,19.55,280.85
0623-EJQEG,93.55,6069.25
7153-CHRBV,59.3,3274.35
0871-URUWO,102.25,1359.0
9190-MFJLN,95.9,1777.9
6198-PNNSZ,109.8,6109.65
3317-VLGQT,78.1,1122.4
4132-POCZS,39.9,2020.9
5614-DNZCE,64.9,3795.45
1095-JUDTC,95.05,4504.55
3896-RCYYE,53.4,3579.15
9638-JIQYA,24.9,49.7
3258-SANFR,44.7,276.5
3726-TBHQT,114.0,8175.9
3190-ITQXP,20.25,890.35
0870-VEMYL,53.85,259.8
4833-QTJNO,83.85,5588.8
3039-MJSLN,20.2,50.6
0178-CIIKR,19.95,58.0
5385-SUIRI,104.2,5568.35
3982-XWFZQ,50.25,2203.65
5774-QPLTF,20.35,938.95
2322-VCZHZ,90.0,2024.1
5010-IPEAQ,54.2,3623.95
4009-ALQFH,99.5,2369.05
6383-ZTSIW,99.1,3877.95
8990-YOZLV,66.9,4577.9
3069-SSVSN,25.85,25.85
5222-IMUKT,91.05,2871.5
3627-FCRDW,71.0,672.55
7562-GSUHK,93.2,1573.7
6685-XSHHU,20.95,1270.55
8901-UPRHR,109.2,7711.45
4903-UYAVB,19.35,126.05
0118-JPNOY,85.8,2193.65
6776-TLWOI,19.85,64.55
3845-FXCYS,19.65,31.2
5857-XRECV,20.5,38.25
0725-CXOTM,89.65,3348.1
4343-EJVQB,74.35,533.6
9000-PLFUZ,49.45,2907.55
3427-GGZZI,89.1,1620.8
7779-ORAEL,75.15,3480.35
0644-OQMDK,70.65,293.85
4077-CROMM,104.2,3243.45
3154-CFSZG,90.05,4137.2
2868-MZAGQ,79.25,79.25
4847-QNOKA,44.9,44.9
2220-IAHLS,19.4,19.4
1658-XUHBX,88.75,5348.65
6379-RXJRQ,70.1,659.65
2378-HTWFW,91.0,3180.5
8650-RHRKE,29.65,118.5
4377-VDHYI,90.8,3023.85
0475-RIJEP,77.85,3365.85
1260-TTRXI,54.3,195.3
3719-TDVQB,18.95,1031.1
6328-ZPBGN,95.15,997.65
0201-MIBOL,102.4,6471.85
4937-QPZPO,99.9,6241.35
2925-VDZHY,88.7,6501.35
6981-TDRFT,54.3,2317.1
3413-CSSTH,55.7,2237.55
8033-VCZGH,103.95,5231.3
4789-KWMXN,110.85,5275.8
0224-NIJLP,20.15,165.5
7542-CYDDM,20.05,358.5
4718-WXBGI,91.95,6614.9
2867-UIMSS,80.5,80.5
8495-PRWFH,55.65,2421.75
0439-IFYUN,74.7,1294.6
5716-LIBJC,104.15,1299.1
2868-LLSKM,83.65,5733.4
8111-RKSPX,72.2,305.55
2988-QRAJY,110.05,7430.75
1585-MQSSU,51.5,900.5
0071-NDAFP,25.5,630.6
2856-NNASM,89.55,3856.75
7328-ZJAJO,19.5,1222.65
6458-CYIDZ,80.7,374.8
8559-CIZFV,77.5,1625.0
1090-PYKCI,105.1,7234.8
3058-WQDRE,25.15,331.85
7547-EKNFS,95.25,3959.35
2279-AXJJK,95.65,5088.4
6769-DYBQN,85.0,3969.4
0909-SELIE,80.8,4860.85
3417-TSCIC,24.85,788.05
1042-HFUCW,54.75,1266.35
4439-JMPMT,85.75,470.95
6537-OTKMY,50.75,688.2
8999-EXMNO,20.15,387.7
6725-TPKJO,20.05,845.25
2446-BEGGB,98.25,560.6
7162-WPHPM,71.6,4230.25
1599-MMYRQ,81.45,4983.05
8821-KVZKQ,58.4,4113.15
1496-GGSUK,25.7,25.7
6434-TTGJP,53.7,521.0
0042-JVWOJ,19.6,471.85
0130-SXOUN,89.4,5976.9
2575-GFSOE,69.0,506.9
2330-PQGDQ,84.2,4299.75
1452-UZOSF,106.1,7548.6
2097-YVPKN,25.75,1654.75
2842-JTCCU,46.05,80.35
8597-CTXVJ,64.95,4551.5
6631-HMANX,85.45,6227.5
9962-BFPDU,20.05,20.05
3296-SILRA,76.4,76.4
9681-OXGVC,100.5,514.0
6394-HHHZM,20.7,57.5
5995-LFTLE,25.3,1474.35
5180-UCIIQ,40.05,880.2
1932-UEDCX,100.6,3270.25
7153-OANIO,69.95,69.95
5188-HGMLP,74.0,3919.15
0665-XHDJU,99.4,7285.7
6521-YYTYI,93.3,93.3
8878-HMWBV,49.15,169.05
8265-HKSOW,107.45,7658.3
3544-FBCAS,83.6,5959.3
5331-RGMTT,99.05,5295.7
4759-PXTAN,80.1,4693.2
7054-DMVAS,65.3,3512.9
3428-MMGUB,89.55,5231.2
6549-BTYPG,60.8,3603.45
7823-JSOAG,74.5,217.45
3705-RHRFR,99.15,6875.35
9374-YOLBJ,19.25,19.25
9074-KGVOX,39.45,2021.35
6128-DAFVY,44.85,2564.95
9933-QRGTX,97.2,5611.75
4476-OSWTN,110.55,7610.1
3751-KTZEL,35.05,35.05
1977-STDKI,73.0,73.0
5066-GFJMM,19.9,45.75
2661-GKBTK,76.95,4543.95
0458-HEUZG,35.4,450.4
7268-WNTCP,20.45,1297.35
0824-VWDPO,96.75,4442.75
8409-WQJUX,54.2,1423.15
2578-JQPHZ,100.1,4378.35
3278-FSIXX,45.25,74.2
5813-UECBU,83.85,2716.3
0328-GRPMV,70.1,70.1
9746-UGFAC,20.85,450.65
2946-KIQSP,33.45,1175.85
0625-AFOHS,20.2,558.8
6726-WEXXK,85.9,2220.1
4636-OLWOE,61.0,3283.05
4342-HENTK,70.65,142.35
4685-ERGHK,86.9,4939.25
0885-HMGPY,69.4,4237.5
5003-OKNNK,20.35,335.95
4195-SMMNX,20.35,33.2
7208-PSIHR,104.3,7188.5
4012-ZTHBR,44.95,926.25
0489-WMEMG,49.45,1119.35
7435-ZNUYY,20.6,116.6
1354-YZFNB,19.55,68.8
6956-SMUCM,99.0,287.4
2985-FMWYF,93.5,2341.55
2812-ENYMO,54.55,1362.85
2717-HVIZY,20.05,163.6
3223-WZWJM,83.95,2254.2
3422-GALYP,79.45,145.15
9053-JZFKV,116.2,7752.3
2530-ENDWQ,93.7,6585.35
2890-WFBHU,79.85,4786.1
0327-WFZSY,100.0,3835.55
7977-HXJKU,19.6,397.0
6615-ZGEDR,19.7,19.7
7033-CLAMM,20.2,1027.25
4023-RTIQM,50.4,1580.1
0864-FVJNJ,113.35,7222.75
7356-IWLFW,80.0,3769.7
9541-PWTWO,80.95,4233.95
3967-VQOGC,24.9,1680.25
7872-RDDLZ,54.9,3725.5
9250-WYPLL,75.55,413.65
6308-CQRBU,109.25,7707.7
2754-XBHTB,77.65,714.15
1597-LHYNC,95.0,2497.2
0186-CAERR,116.3,8309.55
3043-SUDUA,19.9,601.55
5442-BHQNG,70.35,139.25
2169-RRLFW,25.6,1888.25
5872-OEQNH,44.45,2773.9
3162-KKZXO,100.15,5409.75
7055-VKGDA,105.4,5643.4
0754-UKWQP,95.85,197.7
8873-GLDMH,73.85,401.3
5696-JVVQY,70.1,3238.4
8946-BFWSG,25.25,1573.05
7493-TPUWZ,79.15,79.15
0547-HURJB,21.05,235.8
8904-OPDCK,24.95,1364.75
8845-LWKGE,64.5,1985.15
1577-HKTFG,19.65,655.85
8752-STIVR,79.0,303.15
0691-NIKRI,105.95,4335.2
5022-JNQEQ,75.85,647.5
4558-FANTW,91.85,1574.45
3249-VHRIP,43.6,2748.7
3736-BLEPA,91.25,2483.65
4701-LKOZD,89.75,6367.2
6603-QWSPR,104.4,4904.2
9921-QFQUL,90.15,2044.95
1929-ZCBHE,40.3,1794.8
4378-MYPGO,105.25,7173.15
8651-ENBZX,106.0,6441.4
4129-LYCOI,104.0,7039.05
7798-JVXYM,69.65,921.4
8647-SDTWQ,74.3,4018.35
